,Virginia,Florida,California,New York,New Jersey,Oregon,Arizona,Washington,Indiana,Texas,Wisconsin,West Virginia,Utah,Pennsylvania,North Carolina,Massachusetts,Nevada,Rhode Island,Colorado,Michigan,Hawaii,Maryland,the District of Columbia,Minnesota,Tennessee,New Hampshire,Kansas,Ohio,South Carolina,Georgia,Oklahoma,New Mexico,Iowa,Missouri,Illinois,South Dakota,Vermont,Wyoming,Montana,Alabama,Connecticut,Delaware,Idaho,North Dakota,Nebraska,Mississippi,Alaska,Arkansas,Louisiana,Kentucky,Maine
6/1/19,270441.8549,241349.0355,536128.9678,345281.9082,346801.4557,356637.7472,266614.1183,393605.0016,155748.6059,208132.147,203273.5003,117923.7211,333316.7768,185664.6161,202969.2381,421961.0995,300983.34,292112.9402,387533.6312,169375.5897,615978.3344,311196.4153,566371.1569,252190.4432,197394.281,279868.7858,150294.9584,151534.1072,187801.878,200426.1119,136081.5707,193733.1438,159270.7941,164318.8358,193311.634,204739.3251,261183.2345,249138.6505,272522.9731,155958.6606,257556.6745,270636.43,269866.3161,216262.3299,176131.0069,137072.9701,299308.41,145594.6732,177540.423,140793.6273,236514.9085
7/1/19,270881.8125,241874.1486,536537.1677,346284.0878,347333.8979,357034.523,267595.5954,394796.7526,156360.4783,208632.9045,204073.7407,118113.949,334181.2189,186352.9442,203698.6415,422362.9859,301228.1511,292655.6184,387978.7195,169751.2616,616359.0294,311746.8985,566056.1778,252689.4306,198486.2535,281439.9362,150760.483,152051.4904,188555.7849,201118.1427,136677.6356,194625.505,159726.234,164711.7994,193206.977,205348.8289,261744.202,250518.7544,273699.3334,156610.6587,257744.8537,270381.0074,271992.3621,217232.7745,176801.2733,137619.2335,300407.8585,146166.5747,178024.9173,141206.3979,237223.8229
8/1/19,271499.5043,242590.2931,538244.3749,347483.0858,347781.6898,357630.6677,268799.2776,396080.8193,157080.3803,209233.1205,204851.06,118149.7704,335308.6016,187075.4528,204505.1718,422551.9216,301748.7675,293196.8754,388765.8439,169899.9311,616387.8824,312341.2461,566094.2445,253170.4605,199640.2255,282879.2418,151352.7952,152534.5494,189298.2669,201919.4678,137211.4919,195316.8466,160056.3239,165040.7616,193104.3273,205933.6255,262521.7355,252180.0222,275241.7797,157385.557,258019.0018,270369.8472,274227.9462,217937.1804,177492.0017,137965.3807,301443.3088,146582.7512,178339.3716,141661.5932,238440.187
9/1/19,272208.2848,243302.2279,540853.9046,348138.5316,348002.0041,358144.4257,270215.9021,397306.3929,157730.934,209888.9899,205519.6257,118010.1763,336765.2222,187731.2003,205277.5733,422476.9795,302058.3777,293796.7305,389581.7493,169930.1096,616192.1776,312791.2526,566366.3417,253443.1933,200666.959,283972.2889,151851.9165,152939.7878,189855.6264,202660.7552,137495.4821,195879.4556,160327.0425,165173.6676,192840.5303,206453.9584,263300.9791,253395.8665,276538.9778,157982.3238,258093.5053,270181.1618,276316.842,218195.3258,178119.0609,137937.0191,302491.9102,146614.2797,178480.6271,142003.3832,239514.4738
10/1/19,273137.3755,244245.6686,543929.98,348877.5786,348640.1552,359073.272,271899.232,399131.4866,158465.4294,210766.9958,206286.2836,118016.4297,338627.6953,188557.5114,206305.9296,423094.2236,302341.1023,294657.1815,390805.4926,170409.3122,616055.0921,313290.2279,566881.8379,253992.4115,201877.1773,285014.452,152581.3736,153493.739,190575.9905,203610.723,138008.1617,196579.6775,161036.7595,165658.5804,192911.4641,207373.3183,264265.7292,254717.4359,277734.7095,158754.3584,258327.4668,269976.2114,278766.2987,218611.7491,178964.8933,138132.972,303608.0802,146872.708,178609.5526,142588.999,240802.6219
11/1/19,274370.6407,245536.0767,547279.2064,350353.5662,349902.3101,360646.0517,273865.695,401590.4181,159380.1129,211806.5885,207230.9598,118166.0035,340997.6772,189609.3586,207608.8092,424509.0144,302832.0245,296190.2244,392498.5746,171233.0805,617087.2497,314150.0507,568011.2572,254973.6999,203328.0901,286336.9841,153523.9325,154315.3178,191562.9057,204777.521,138893.9026,197643.9866,161838.6446,166416.9451,193237.3998,208509.546,265642.2604,256095.9636,278969.0586,159806.7152,258856.6948,270139.342,281533.0352,219265.5359,179938.149,138457.5474,305078.3303,147315.5534,179113.5772,143397.3942,242258.7646
12/1/19,275885.4278,247126.398,550750.2904,352230.8901,351563.8708,362759.253,275921.0518,404714.5431,160442.6599,212938.5639,208308.9283,118406.4368,343798.9766,190750.0991,209043.5839,426155.8815,303647.2441,297863.8639,394508.4035,172077.3244,618671.1162,315338.0776,569488.1474,256308.1244,204901.0939,287766.0351,154596.6167,155218.0749,192736.6635,206215.8511,140158.4221,199063.4939,162642.4844,167412.6261,193940.0626,209809.3538,267338.6502,257844.6297,280390.4137,161158.9184,259714.4192,270917.4793,284650.5422,220093.7454,181002.0524,138992.6331,306519.9214,148025.2901,180098.8194,144353.1113,243714.5821
1/1/20,277528.7441,249053.1361,553585.3184,354545.0562,353689.7547,365554.1729,278406.9263,408163.5123,161626.2826,214087.7948,209474.9515,118467.4497,346755.9922,191876.4037,210382.6001,428268.6682,305188.4993,300220.5442,396762.5522,173004.2887,621032.1195,316845.133,572067.2708,257904.1358,206656.8311,289403.6212,155619.8594,156227.4751,193991.0284,207774.9177,141640.3398,200540.4565,162945.0322,168408.2892,194930.041,210787.1379,268832.3786,259081.8397,282277.1966,162417.3178,260872.3543,272088.4309,287844.4659,220432.853,181990.6178,139150.0405,307748.5904,148476.0101,181483.5686,145332.0686,245254.3707
2/1/20,279119.674,250868.3765,555865.252,356309.313,355733.7456,368398.0438,281126.1684,411939.4318,162796.0018,215199.6077,210579.4024,118944.0437,349916.0943,193056.8494,211690.6896,430664.4662,306898.446,302645.1591,399273.6802,174186.2502,623504.433,318536.3013,575609.7408,259679.6782,208251.8393,291098.3164,156757.103,157251.6652,195028.7289,209328.2195,142895.6337,201726.1813,163243.2214,169507.3569,196083.4033,211617.4347,269992.7446,260034.3947,284441.5999,163466.6729,262113.1438,273424.3138,291195.1787,220660.5364,182937.2778,139435.515,308531.4622,149038.0509,182753.172,146164.4908,246886.3072
3/1/20,280604.9495,252463.208,558061.8609,357933.1456,358300.326,371388.4718,284211.6381,416160.3523,164067.1948,216283.9179,211830.3053,119774.3896,353264.7323,194323.6284,213151.8542,433661.7279,308798.6711,305344.956,402163.9252,175624.935,625904.4828,320307.3625,580339.1594,261621.58,209800.9655,293215.4919,158067.9921,158361.5787,196127.7472,210800.3508,143800.4003,202935.9583,163593.2252,170739.9341,197211.3642,212619.2785,270968.0082,260929.5497,287225.7332,164542.8345,263834.473,274845.5175,294867.0381,220917.049,183881.5052,140104.4656,308972.8259,149824.6415,183724.4105,147056.0603,249077.8274
4/1/20,281850.3065,253433.2775,560090.1895,359281.8917,360781.9572,373718.4548,287001.9685,420368.107,165290.0154,217065.5994,213126.2638,120851.0677,356405.0955,195712.7594,214558.4448,436278.3304,310132.1446,307632.0178,404914.8596,176978.3754,627802.8235,321884.3423,584997.9178,263356.4347,211106.8358,295245.4087,159343.1327,159368.3015,197135.3647,211967.2964,144288.5731,204189.3721,164147.02,171850.3712,198024.833,213818.362,271978.4571,262203.5829,289771.8679,165662.3583,265496.8776,275922.9244,298521.9338,221594.5793,184791.329,141030.8505,309028.9263,150960.7789,184498.7126,147828.3053,251350.9013
5/1/20,282513.1409,253700.8064,560346.3671,360455.335,362620.6642,374740.6145,288940.2133,423041.5045,166175.625,217344.7162,214168.4077,121595.6616,358282.9725,196555.4524,215488.2278,437844.3311,310475.5008,308646.0427,406227.5663,177636.1027,628075.9276,322567.5371,587659.1919,264254.8118,212034.6528,296882.4104,160075.8561,160012.6546,198004.8877,212538.4567,144426.8347,205330.8745,164714.7307,172589.1474,198130.2116,214879.5901,272852.5307,263328.8682,291352.3068,166609.5469,266428.5589,276074.5997,301446.6507,222044.2414,185459.6156,141768.3479,308252.4684,151907.5927,184751.9858,148580.4127,253271.0097
6/1/20,282935.776,253834.9539,559132.7526,361089.6895,363325.2372,374803.9696,290271.0545,424461.9524,166704.642,217511.7787,214869.868,121901.6163,359311.4213,196903.8616,216172.5149,438548.9992,310256.825,308744.9507,406420.9442,177862.2264,627220.035,322689.8202,588134.037,264469.7968,212739.7085,298106.9687,160528.31,160463.1612,198761.5799,212906.9538,144580.759,206454.7762,165201.0834,172993.8449,197827.2438,215616.6085,273467.5456,264199.9005,291989.9477,167413.9383,266587.1313,275898.5042,303570.0979,222319.7584,186051.6758,142035.7038,307163.5094,152671.0095,184656.7571,149257.3866,254875.6395
7/1/20,283710.5305,254407.9434,558976.1413,361269.3544,363374.5287,375027.959,291833.9892,425671.353,167208.2334,218164.8423,215555.7673,122168.5268,360556.6063,197206.9465,217197.4238,439360.2288,310304.3689,308845.5382,406581.645,178111.8712,626805.7975,323089.4714,588329.0999,264492.7398,213510.249,299513.9732,161344.1371,161116.411,199764.4022,213635.3561,145018.8707,207953.7408,165902.5996,173745.4297,197544.5528,216595.8261,274388.3712,265132.7445,292879.7417,168269.75,266642.1737,276333.3411,305781.5719,222618.2362,186964.2802,142790.5217,306602.9677,153592.6429,184496.3297,150207.4496,256784.9045
8/1/20,285585.1646,255987.4119,562239.8761,361681.3064,364348.101,377042.754,294556.7688,428843.999,168098.165,219583.4862,217029.4757,122892.9132,363488.388,198221.1224,219151.1961,441849.0305,311506.6725,310419.6597,408310.5347,179088.9144,628863.8505,324615.1917,590405.092,265307.1698,214941.3469,302137.7015,162715.7966,162462.6136,201321.6268,215309.1352,146102.1204,210083.112,166870.0459,175172.4839,198041.5197,218060.587,276481.2181,266640.531,295131.6426,169552.1367,267874.7535,277981.4743,309153.0857,223371.4903,188520.294,144098.0277,307460.6241,154949.2198,185164.0575,151633.4986,259888.6025
9/1/20,288674.1283,258520.648,569485.4903,363757.7706,367323.9563,381152.1524,298852.4907,434552.8292,169728.4151,221725.0397,219715.71,124326.8603,368443.9016,200378.7883,222092.5583,446619.0345,313729.7635,313763.7654,412066.8548,181173.1088,633747.1802,327614.2442,594667.5756,267425.6001,217360.1006,306553.3713,164710.4642,164601.8077,203650.0201,217985.3554,147833.3685,212919.8532,168573.8946,177590.6607,199622.3958,220471.9421,280332.2792,268855.8693,299210.2013,171450.0283,270656.1504,280863.335,314531.5995,224988.9688,190824.691,146022.2718,309312.1202,156839.6591,186915.2506,153763.9476,264430.9326
10/1/20,292507.8781,261518.2716,578789.3599,367161.3088,371935.3259,386756.9308,303936.7839,441791.1317,171869.9591,224142.0204,223060.0856,126246.17,374820.3644,203089.0253,225574.5824,452966.2144,316582.2358,318410.0171,417081.5598,183730.5969,639847.573,331415.2185,599056.6898,270518.03,220293.4153,312143.0093,166538.8889,167224.9049,206355.11,221282.8066,149801.0508,216022.3954,170421.2169,180329.9586,201763.2559,223019.9754,284421.7702,271262.6317,304176.5389,173598.8454,274749.4525,284600.0745,321542.3575,226163.9136,193284.1582,147489.6573,311252.873,158687.6866,188714.1304,156117.4845,269757.3204
11/1/20,296650.3613,265037.7958,589623.2276,371659.3175,377612.0133,393427.0547,309558.2055,449918.8205,174559.1125,226898.5055,226342.4836,128527.4251,382103.3393,206331.8144,229316.3323,460349.9089,320220.2773,323949.2305,422803.5455,186641.7133,647089.4083,335739.5013,603676.0146,274130.7731,223494.2798,318307.3086,168365.1084,170112.0446,209278.7416,224978.3149,152095.9398,219080.2245,172209.7142,183258.2049,204293.505,225855.4907,288253.4534,274023.2506,310246.5994,175879.2726,279708.5011,289327.1007,330192.8965,227120.5047,195791.2276,148678.7822,313138.3056,160475.6517,190012.1894,158560.6936,275467.6754
12/1/20,300604.9445,268535.8995,600429.6293,376620.8294,383637.1901,400344.9442,315047.0276,457701.862,177177.3794,229569.1569,229150.7152,130717.9863,389513.7955,209384.3976,233024.0928,467739.1207,324303.6593,329799.793,428405.1623,189295.8647,654423.3602,339916.2466,607470.8469,277696.2539,226405.9015,324370.7611,169852.5832,172820.8834,212029.1679,228654.4633,154347.6579,221871.6069,173442.1988,185762.8251,206664.116,228306.858,291984.3353,276562.8447,316809.2227,177834.5278,284869.8884,294742.4377,339876.9259,227391.6383,198005.7927,149506.4594,314736.4682,161854.791,190528.4426,160669.8474,281048.81
1/1/21,304223.0771,272156.3791,609403.1109,381317.4912,389252.3949,407154.5128,320453.3529,465258.2784,179593.3682,232372.8162,231483.0597,132856.4868,396948.3324,212194.8779,236545.963,474421.5327,328472.972,335263.1503,433795.6171,192024.6585,661311.9986,343784.7486,610189.9978,280972.5032,229320.8991,330164.1378,171286.1471,175196.1809,214600.8014,232336.9215,156465.9508,224599.8838,174374.762,187927.5391,209012.5034,230579.2269,295937.5033,278994.3788,323551.6129,179662.774,289745.1088,300070.0331,350308.4778,227809.1824,200215.367,150544.8913,315784.4893,163195.4044,190880.0617,162450.8344,286227.7849
2/1/21,307815.4782,275763.3918,617080.6903,386218.5388,394958.9541,414344.6239,326069.5422,473444.6814,182023.4185,235359.1969,233755.0655,134877.2655,405064.0611,214938.2755,240175.1125,481030.9275,332893.1616,340966.9538,439904.0109,195009.9581,668108.5014,348000.0421,612489.3544,284301.9362,232459.3488,336231.7592,172833.6187,177431.2002,217241.6926,236171.5258,158402.2969,227778.8726,175441.3364,190180.4619,211575.9043,233060.4818,300339.5655,281400.2331,330662.9066,181557.2152,294448.5258,305321.8712,361903.0421,228346.8483,202606.9747,151843.0046,316350.7112,164652.0605,191594.6658,164099.2126,291239.3785
3/1/21,311464.0989,279617.7801,624035.9423,390798.0164,400231.4638,422043.2946,332639.4954,482562.1306,184804.7853,238740.4142,235936.4436,136955.8519,414068.8215,217793.9133,243883.9149,487708.8171,338034.5181,346895.2539,447321.1659,198182.4865,675311.3293,352648.0018,615741.1176,287621.805,235791.111,342498.1203,174791.4359,179731.0444,219972.5099,240191.7503,160285.5243,231192.9066,176767.0411,192865.8134,214189.9373,235751.0231,304124.7794,284166.3642,338532.2982,183624.4986,299029.6109,309667.6883,374875.4697,228803.8356,205321.6845,153386.4736,316596.5244,166401.0645,192491.9466,165745.7079,296060.9612
4/1/21,315374.1165,283904.0651,633141.2913,395052.8991,405619.995,430123.6194,340326.949,492930.3291,187799.6621,242492.7805,238635.3147,138688.7335,424163.3797,220722.4767,247911.2631,495133.3593,344077.7514,353418.2005,455950.9058,201441.3581,684152.6608,357686.2081,620073.2243,291318.3742,239418.0504,349546.1941,177112.7249,182205.7598,222836.4741,244392.6915,162140.9683,234785.665,178478.3221,196064.7416,216652.8809,238952.7936,307913.1292,287199.8827,347459.5197,185926.141,303556.0574,313870.7698,388829.9298,229686.9506,208352.9608,155165.6723,317482.9352,168343.007,193414.3316,167449.9775,301349.0054
5/1/21,319533.2388,289091.1523,644044.3934,399306.4995,410909.5018,438034.5197,349501.9907,503521.35,190901.1011,246786.9837,242321.5927,140175.4558,435374.2913,223663.8862,252441.1329,502880.1011,351335.8512,360008.6744,465283.7843,204779.8697,694612.5155,362596.6752,625317.6432,295490.0598,243565.105,356937.1201,179782.8107,184803.3917,226173.7206,248925.8674,164069.9203,238346.3398,180445.3512,199445.198,218867.4126,242799.8818,312930.1966,290043.9527,357546.1393,188509.7897,308271.1235,318027.694,403316.334,231221.9724,211592.3627,157118.2128,319442.7219,170520.8164,194341.4696,169287.4428,307394.0344
6/1/21,323632.8696,295441.4709,655750.7018,403290.3636,416146.2154,445205.4249,359588.3657,513456.3739,194009.7859,251381.522,246671.8402,141713.0557,446726.4809,226747.6192,257548.6226,510208.9593,359616.1857,366193.2992,474448.6568,208237.8947,706410.1381,366940.3643,630301.2686,300041.4132,248683.1934,364224.7371,182516.8371,187473.8878,230086.0697,253839.2494,166182.6883,241952.4112,182570.8487,202709.0834,221175.5168,247115.0403,319427.3622,292499.3185,367674.1136,191461.8425,312999.557,322629.2926,416413.0412,233435.4107,214764.3937,159272.0124,322117.8888,173062.5275,195559.7191,171381.9099,314334.4717
7/1/21,326725.5736,301944.5005,666331.1139,406810.0464,420820.4828,451428.0191,369636.8201,521527.4984,196710.3652,255596.5991,250543.9317,142455.1384,457095.4783,228984.6082,262294.6658,515182.2115,368163.8788,370621.8268,482096.6632,210839.3704,716717.7917,369974.2017,632681.6494,304009.8104,253827.5503,369731.3718,184846.7945,189352.8957,234032.3861,258298.7139,167983.3279,245132.4495,184470.2645,205074.7173,223139.9144,251380.496,326901.9098,294707.6212,376781.1786,194388.5544,316486.0212,326277.2566,427014.402,235543.1619,217055.6066,161459.3316,325967.8335,175677.0095,196524.9651,173238.1675,320814.8885
8/1/21,328358.7217,307729.8673,673651.2268,408955.8273,423936.8403,455886.6401,378472.2579,526450.1028,198464.0637,258809.6821,252514.5401,142326.6379,465130.732,229853.4841,265797.0712,516868.1498,375736.3875,372772.1179,487365.5177,211966.5307,723461.2612,371403.7818,631793.7662,306207.8662,257821.8616,371923.682,186404.456,189993.1288,237141.67,261819.9637,169381.6294,247614.5668,185655.8703,206285.9211,224284.3742,254492.7865,331673.7715,296701.7127,384113.3613,196674.1124,317929.4577,328314.0353,433916.8427,236952.9914,217972.5632,163371.2114,329406.9775,177928.7484,196787.984,174454.0165,324830.5193
9/1/21,328713.6733,312417.653,678614.9081,410016.6258,425714.0983,459139.3783,385816.3949,529287.1256,199252.9153,261158.5225,252880.9671,141177.1492,471119.7531,229099.5955,268096.1136,516271.9439,381906.304,373105.5378,490646.2471,211772.4719,728391.8583,371505.3643,628697.4085,306745.4577,260507.9926,371335.969,187188.6932,189542.2404,239402.3663,264575.5071,170246.5279,249184.7321,186237.9849,206544.2315,224435.7696,256381.4703,333884.0469,298447.1968,389644.9256,198149.9413,317363.0932,328641.0446,438152.9821,237478.5441,217611.6588,164719.1693,332523.7521,179434.1978,196522.2283,174829.1988,326321.3003
10/1/21,329179.2543,317033.1898,683046.2079,411549.1195,427258.4554,462061.9247,392340.5056,531309.7263,200092.0791,263595.0301,252655.693,140829.6834,476028.3946,228498.1673,270274.9602,515880.6263,387342.2195,373187.3637,494017.8805,211503.7888,734550.0705,371871.4389,626627.9245,306809.9753,263107.6472,370164.0443,187861.5447,189268.9456,241716.5294,267797.0064,171604.8359,250544.668,186836.8225,207038.4482,224595.9935,257927.2507,334146.6567,300539.5926,394792.4388,199559.4163,316766.3972,329268.0855,441463.9276,237940.9796,217281.71,166167.0825,334626.1513,180842.9411,196789.0926,175300.8903,326642.0421
11/1/21,330504.0835,322196.4635,688888.9705,413853.0679,429642.7553,465498.1583,398554.0968,534380.9395,201482.4216,266749.6392,253066.6322,141365.4283,480805.6264,228605.508,273096.9611,516791.7926,392980.8473,374081.8034,498570.4961,211844.4581,743199.4451,372961.141,625593.8446,307621.4075,266716.5181,370529.6228,188920.3948,189651.8185,244617.4431,271889.9512,173354.4567,252331.6295,187817.4948,208250.6522,225291.688,260110.3203,335494.8031,303157.2136,400083.2466,201496.2844,316992.8714,330927.4645,444824.4337,238703.6706,217715.7798,168231.8309,336061.9145,182551.4576,197847.819,176210.0775,327998.2096
12/1/21,332849.6422,327777.6697,696091.7736,416576.4056,432644.8605,469344.6359,404387.9786,538784.9635,203253.4246,270375.7692,254143.7064,142368.5624,486065.0566,229571.1587,276264.7646,518870.2132,398523.0605,375801.0904,504092.1863,212698.5314,752409.2376,374935.0073,624829.2977,309072.5289,271009.8792,372495.8658,190305.9572,190501.9953,247861.7429,276578.4527,175392.2804,254644.1611,189082.5516,210073.0698,226711.1413,263161.0545,337705.8939,306050.9456,405905.8874,203618.7323,318567.9469,333740.6995,448623.0104,240041.367,218926.7671,170440.8424,337713.9581,184571.1734,199245.3434,177536.8268,330192.3983
1/1/22,336633.8957,334784.0171,706136.8912,419784.4811,436557.2598,474513.1902,410456.0793,546818.6025,205946.9666,275146.4548,256274.3947,144351.4634,493503.1424,231909.1319,280825.35,524007.359,405326.8026,379760.6685,511546.6224,214856.1746,767436.5782,377850.8712,625722.739,311812.0963,276332.3323,377769.6327,192607.9154,192568.4316,251936.2499,282586.5232,177924.9086,257979.5573,190981.1147,212852.4546,229204.4759,267343.2781,341852.7031,309426.1513,413344.8257,205969.7908,322258.5052,337899.3341,453297.0522,242085.5833,221387.2179,172221.5438,338989.956,186840.4268,200830.2215,179553.188,334349.2936
2/1/22,340990.7169,342933.2779,719026.9904,423673.7245,441175.2896,481207.0564,417358.1976,558115.1362,209462.4497,280482.1277,259061.9058,146563.6186,503270.836,235338.9267,286388.2902,532122.0844,413421.6842,385780.5501,521115.1038,218184.2502,787341.6831,381457.8405,629926.1556,315376.1909,282381.5849,385837.8703,195329.9599,195581.499,256601.1639,289261.1745,180712.5434,262332.5047,193269.2242,216408.0529,232653.774,271973.1935,346779.0307,312598.6167,421471.8196,208283.3854,327533.8548,342861.2331,459325.0919,243899.6593,224881.2417,173107.333,339990.346,188954.5076,202359.1776,181927.0072,340154.6024
3/1/22,345942.3527,352552.0209,734570.3774,428864.4804,447061.2516,489484.4441,425883.6687,572350.1391,213514.9442,286515.5077,262427.1228,149048.4076,515268.3853,239630.544,293086.4671,543039.481,423372.4153,393670.3734,533010.071,222383.816,811914.426,385927.6437,638071.2398,319838.3559,288475.5767,396403.2745,198533.5416,199244.5318,261898.7426,296236.6009,183741.3052,267618.0029,196061.3721,220607.7435,236802.1227,277192.321,352561.5933,316339.758,431186.4066,210779.9318,333864.9566,348683.5699,466729.8865,245762.2107,229315.2515,173856.2196,341352.9409,190885.0889,204153.8731,184562.8375,347681.9268
4/1/22,350716.9958,362667.0235,748705.1984,434175.5974,453150.3963,497813.2579,435461.1925,585937.1277,217304.5715,292369.2512,266452.8597,150919.884,527181.0904,243520.3321,299902.097,553240.7137,433545.1365,401412.6892,544718.365,226449.1345,831870.9591,390398.0867,645667.0184,324360.5558,294372.7626,406866.1515,201518.8795,202659.8584,267301.3288,302520.6114,186342.3334,272713.2095,198815.2811,224611.4511,240681.2706,282345.2505,358693.9807,319788.9598,441445.5285,213495.4684,339816.2783,354454.7952,474703.2409,247786.7213,233647.9895,174670.9639,343598.491,192800.3664,205847.5625,187029.2786,355810.2125
5/1/22,355109.7412,372361.1542,759359.7725,439023.1154,459321.8793,504861.8461,444959.2172,596246.8446,220233.6516,297749.7853,270364.576,152348.2608,536913.0074,246525.3156,306252.3247,561979.5244,442719.3585,408264.1501,554248.5236,229533.7093,847286.9022,394565.0649,650269.608,328264.9944,299225.4743,415610.7419,204239.4288,205441.892,272427.4179,307868.789,188517.0426,276859.018,201585.5094,227860.3249,243289.9026,287027.0025,364362.6448,323168.1428,451015.1572,215934.6414,345287.981,359424.7406,481169.9036,249978.2537,237196.709,175609.6043,346914.7491,194444.5852,207249.7309,189155.2913,363213.6925
6/1/22,358815.6029,380978.0419,765024.6287,443661.3216,464500.4879,509345.7729,452902.1622,601307.1211,222767.0635,302446.0668,273750.4088,153729.8741,542456.4857,248871.6532,311901.796,568481.2183,449922.9943,413842.1698,560053.0047,231879.5539,856676.0405,397545.2666,650524.1585,331183.6819,303658.2161,422049.4618,206654.471,208000.0568,277252.9893,312534.735,190592.5433,280365.9895,204050.1925,230667.5018,245061.555,290856.3629,369409.6922,326538.3088,458493.9264,218428.4139,349949.4199,363214.0998,485170.7416,252293.7261,239921.8412,177139.7135,349897.1013,196080.8508,208606.7122,191348.6803,369066.6496
7/1/22,360660.9629,386824.6977,765334.2196,446789.7939,467407.1065,509311.6414,456920.9562,599624.4346,224004.0841,305301.6286,275150.0517,154359.7728,541945.4935,249774.0344,315449.8355,571493.5104,453470.0186,416616.3873,560648.62,232457.3585,860306.3577,398218.4526,646831.6545,331747.6304,306217.1291,424932.4277,208281.5955,209429.9806,280579.9417,315328.9033,192184.5572,282592.157,205562.8929,232204.1964,245424.8166,292932.198,371915.9147,328993.1597,461021.6228,219876.5428,352897.7267,364584.856,484456.5142,253456.3968,241238.785,178479.2832,351915.987,196961.5445,209272.6222,192870.1435,371585.0031
8/1/22,360797.2071,389784.0545,760664.0843,447726.9226,467559.6755,505436.9286,456041.2929,592996.2145,224234.7198,306198.0633,274964.875,154433.1905,536620.1469,249563.3457,316894.8235,570461.8944,452837.2375,416254.3608,556882.356,231789.2083,858072.5483,396731.8263,640462.922,330433.8421,307067.4197,425036.4513,209022.7171,209929.0943,282316.7991,316399.6417,193147.4064,283377.8162,206001.9781,232517.2257,244949.0856,293352.6247,371963.6321,330212.7092,459570.3317,220703.4883,353581.0815,364603.6254,479730.4731,254012.6427,241345.5069,179292.3573,352847.7271,197373.0455,209096.4439,193595.8986,370891.0062
9/1/22,359600.7105,390162.4641,753194.8849,446140.1753,465962.0998,499517.4535,450830.3079,584136.1588,223568.8335,305537.2023,274065.2977,153917.6584,528851.1195,248600.3334,316547.1553,566365.0207,448230.4757,413993.9667,550863.8555,230242.3304,852509.9146,394120.2903,632356.3663,327999.0089,306350.5107,423629.6325,208986.3875,209531.715,282459.1523,315953.442,193509.6539,282726.1646,205816.9559,231688.7587,243657.3359,292546.1239,370466.13,330103.1255,455207.4463,220574.6423,352806.8174,363449.6989,472258.8532,253646.0532,240611.4751,179058.7985,352407.2761,197186.1539,207734.9091,193488.5498,368424.7297
10/1/22,358780.0724,389678.9352,746470.7797,444289.6698,464803.9268,494937.6849,444362.7198,577447.2786,223078.9247,304592.2924,273477.8821,153715.0768,522208.1536,248300.6463,315945.1697,562872.3934,442311.8481,412542.0255,546000.8665,229199.9285,847795.1102,392439.306,626403.2539,326326.7186,305182.8716,422874.2176,209125.3589,209252.4998,282419.0702,315214.5078,193892.194,282000.7923,205899.8949,230970.7128,242792.4046,292184.4124,369269.0685,330449.8176,451468.3098,220250.9388,352171.2346,362938.2925,465200.2417,253732.0395,240305.972,178243.6155,351642.6037,196996.6209,206259.3227,193562.0088,366345.5822
11/1/22,358542.7012,388970.9652,741186.5733,442715.6631,464273.3395,491511.5828,437347.5481,572941.5807,222942.2636,303595.5651,273466.252,153523.1266,516833.5157,248500.357,315242.5979,560902.3502,435703.4685,412309.4322,542254.4978,228432.6594,844697.8913,391556.3953,621974.4548,325283.4645,303942.0271,423180.0084,209521.4888,209167.9702,282315.4223,314304.5476,194480.2053,281521.228,206191.3401,230559.7771,242308.5391,292144.3684,368902.9565,331161.3827,448487.2089,219708.1002,352484.0944,362624.5215,458537.7143,254018.0108,240570.2971,177269.6523,350741.9989,196713.3081,204909.8676,193934.4639,365358.1006
12/1/22,358666.4173,388123.3369,736657.0613,441114.3984,464556.9403,488590.808,430452.8183,569561.365,223025.0465,302314.8346,273795.0969,153749.0578,512538.3343,248709.4683,314335.6971,560406.2866,429541.418,412503.7808,539073.3123,227884.0293,842149.1868,391413.8535,618945.1555,324413.1915,302728.8634,423818.1408,210047.5897,209056.9186,282083.2873,313192.0472,194833.8693,281446.0684,206300.0794,230391.2686,242045.5848,292248.0708,368730.9284,331644.236,445870.9167,219213.3211,353122.7913,362941.5927,452362.3944,254075.7926,241266.4639,176267.2517,350130.4291,196339.3011,203699.667,194381.3351,365469.1573
1/1/23,358679.4953,386773.0804,729610.1,439438.4458,465929.495,485241.2399,423564.3819,565154.2757,222837.8173,300624.9934,275198.0502,153477.5909,508734.141,248527.0038,312942.9353,559532.4861,423462.8016,411989.6879,535506.8908,227476.0012,837489.1503,391779.2909,616061.3126,323477.9937,301537.9009,423825.6179,210248.332,208413.8599,281481.5118,311880.4708,194641.6835,281303.2218,205828.5232,230031.6309,241526.3285,291867.3783,369940.4894,331289.4847,441821.1916,218790.9649,353404.6105,363341.6242,446501.4066,253176.356,241440.0328,175006.3447,349254.7039,195774.5382,202881.6942,194333.6915,365910.0732
